[1063, 374;
  1054, 649;
  427, 650;
  486, 650;
  512, 650;
  1012, 650;
  332, 651;
  375, 651;
  379, 651;
  619, 651;
  695, 651;
  371, 652;
  655, 652;
  682, 652;
  1050, 652;
  1061, 652;
  337, 653;
  445, 653;
  476, 653;
  557, 653;
  602, 653;
  942, 653;
  1068, 653;
  383, 654;
  397, 654;
  568, 654;
  725, 654;
  914, 654;
  921, 654;
  962, 654;
  977, 654;
  390, 655;
  434, 655;
  474, 655;
  491, 655;
  588, 655;
  631, 655;
  678, 655;
  681, 655;
  741, 655;
  899, 655;
  999, 655;
  369, 656;
  448, 656;
  499, 656;
  554, 656;
  881, 656;
  944, 656;
  1110, 656;
  1137, 656;
  510, 657;
  539, 657;
  1151, 657;
  332, 658;
  361, 658;
  581, 658;
  592, 658;
  600, 658;
  634, 658;
  692, 658;
  721, 658;
  727, 658;
  336, 659;
  378, 659;
  498, 659;
  513, 659;
  528, 659;
  626, 659;
  636, 659;
  674, 659;
  684, 659;
  876, 659;
  953, 659;
  981, 659;
  365, 660;
  393, 660;
  400, 660;
  493, 660;
  536, 660;
  913, 660;
  472, 661;
  497, 661;
  503, 661;
  525, 661;
  541, 661;
  554, 661;
  629, 661;
  1112, 661;
  408, 662;
  532, 662;
  640, 662;
  914, 662;
  1041, 662;
  1101, 662;
  411, 663;
  497, 663;
  540, 663;
  642, 663;
  673, 663;
  680, 663;
  1050, 663;
  428, 664;
  509, 664;
  518, 664;
  667, 664;
  911, 664;
  915, 664;
  486, 665;
  513, 665;
  602, 665;
  610, 665;
  658, 665;
  893, 665;
  919, 665;
  988, 665;
  397, 666;
  482, 666;
  504, 666;
  524, 666;
  529, 666;
  1113, 666;
  644, 667;
  560, 668;
  916, 668;
  967, 668;
  1040, 668;
  487, 669;
  531, 669;
  695, 669;
  1071, 669;
  404, 670;
  435, 670;
  441, 670;
  648, 670;
  666, 670;
  703, 671;
  960, 671;
  1065, 671;
  442, 672;
  647, 672;
  956, 672;
  238, 673;
  425, 673;
  574, 673;
  590, 673;
  917, 673;
  336, 674;
  389, 674;
  446, 674;
  551, 674;
  578, 674;
  588, 674;
  663, 674;
  852, 674;
  939, 674;
  1075, 674;
  430, 675;
  435, 675;
  440, 675;
  472, 675;
  517, 675;
  611, 675;
  618, 675;
  737, 675;
  858, 675;
  1062, 675;
  1085, 675;
  1159, 675;
  682, 676;
  921, 676;
  970, 676;
  978, 676;
  1004, 676;
  448, 677;
  1044, 677;
  1063, 677;
  1079, 677;
  387, 678;
  482, 678;
  552, 678;
  568, 678;
  582, 678;
  586, 678;
  953, 678;
  1122, 678;
  323, 679;
  556, 679;
  624, 679;
  671, 679;
  717, 679;
  727, 679;
  854, 679;
  919, 679;
  996, 679;
  1085, 679;
  1133, 679;
  613, 680;
  653, 680;
  723, 680;
  732, 680;
  847, 680;
  940, 680;
  1037, 680;
  159, 681;
  368, 681;
  478, 681;
  548, 681;
  606, 681;
  638, 681;
  500, 682;
  617, 682;
  621, 682;
  636, 682;
  915, 682;
  1061, 682;
  1135, 682;
  474, 683;
  482, 683;
  553, 683;
  910, 683;
  1090, 683;
  349, 684;
  375, 684;
  465, 684;
  512, 684;
  539, 684;
  609, 684;
  654, 684;
  722, 684;
  742, 684;
  987, 684;
  1037, 684;
  1070, 684;
  338, 685;
  347, 685;
  477, 685;
  612, 685;
  648, 685;
  924, 685;
  997, 685;
  1045, 685;
  1083, 685;
  343, 686;
  385, 686;
  389, 686;
  696, 686;
  735, 686;
  942, 686;
  1005, 686;
  1010, 686;
  318, 687;
  375, 687;
  472, 687;
  543, 687;
  1068, 687;
  350, 688;
  467, 688;
  514, 688;
  623, 688;
  874, 688;
  921, 688;
  930, 688;
  354, 689;
  531, 689;
  580, 689;
  630, 689;
  763, 689;
  1020, 689;
  1069, 689;
  344, 690;
  476, 690;
  635, 690;
  759, 690;
  336, 691;
  383, 691;
  700, 691;
  905, 691;
  350, 692;
  377, 692;
  470, 692;
  320, 693;
  324, 693;
  480, 693;
  517, 693;
  522, 693;
  527, 693;
  531, 693;
  635, 693;
  678, 693;
  1019, 693;
  292, 694;
  357, 694;
  580, 694;
  751, 694;
  985, 694;
  1023, 694;
  1115, 694;
  424, 695;
  473, 695;
  163, 696;
  390, 696;
  415, 696;
  440, 696;
  615, 696;
  622, 696;
  739, 696;
  840, 696;
  863, 696;
  300, 697;
  395, 697;
  424, 697;
  444, 697;
  447, 697;
  628, 697;
  1176, 697;
  307, 698;
  319, 698;
  355, 698;
  575, 698;
  646, 698;
  1075, 698;
  1113, 698;
  143, 699;
  145, 699;
  316, 699;
  372, 699;
  650, 699;
  681, 699;
  736, 699;
  848, 699;
  933, 699;
  940, 699;
  1142, 699;
  426, 700;
  447, 700;
  617, 700;
  741, 700;
  750, 700;
  790, 700;
  867, 700;
  229, 701;
  304, 701;
  306, 701;
  330, 701;
  369, 701;
  392, 701;
  424, 701;
  451, 701;
  465, 701;
  599, 701;
  730, 701;
  745, 701;
  775, 701;
  843, 701;
  920, 701;
  1142, 701;
  448, 702;
  979, 702;
  1072, 702;
  1146, 702;
  321, 703;
  455, 703;
  468, 703;
  612, 703;
  722, 703;
  800, 703;
  939, 703;
  992, 703;
  1070, 703;
  299, 704;
  317, 704;
  395, 704;
  606, 704;
  733, 704;
  738, 704;
  742, 704;
  896, 704;
  983, 704;
  1034, 704;
  1105, 704;
  464, 705;
  599, 705;
  615, 705;
  643, 705;
  694, 705;
  728, 705;
  835, 705;
  948, 705;
  1083, 705;
  427, 706;
  568, 706;
  613, 706;
  651, 706;
  660, 706;
  799, 706;
  911, 706;
  983, 706;
  1090, 706;
  1103, 706;
  1175, 706;
  386, 707;
  402, 707;
  456, 707;
  629, 707;
  689, 707;
  715, 707;
  723, 707;
  925, 707;
  971, 707;
  1040, 707;
  487, 708;
  602, 708;
  697, 708;
  908, 708;
  941, 708;
  1046, 708;
  1066, 708;
  1100, 708;
  1152, 708;
  475, 709;
  609, 709;
  647, 709;
  700, 709;
  739, 709;
  575, 710;
  655, 710;
  754, 710;
  934, 710;
  951, 710;
  293, 711;
  401, 711;
  480, 711;
  572, 711;
  605, 711;
  697, 711;
  732, 711;
  819, 711;
  880, 711;
  1086, 711;
  358, 712;
  393, 712;
  399, 712;
  650, 712;
  833, 712;
  1027, 712;
  383, 713;
  404, 713;
  611, 713;
  668, 713;
  701, 713;
  866, 713;
  959, 713;
  387, 714;
  626, 714;
  634, 714;
  657, 714;
  796, 714;
  1053, 714;
  1179, 714;
  488, 715;
  828, 715;
  830, 715;
  1076, 715;
  1084, 715;
  380, 716;
  392, 716;
  400, 716;
  451, 716;
  457, 716;
  499, 716;
  624, 716;
  672, 716;
  675, 716;
  729, 716;
  751, 716;
  782, 716;
  869, 716;
  949, 716;
  999, 716;
  1002, 716;
  1021, 716;
  1100, 716;
  1103, 716;
  979, 86;
  982, 90;
  1040, 140;
  1044, 147;
  1047, 148;
  906, 170;
  1200, 180;
  660, 181;
  650, 183;
  806, 189;
  810, 192;
  1003, 204;
  890, 208;
  1013, 208;
  886, 210;
  889, 210;
  1007, 212;
  649, 213;
  1009, 216;
  648, 218;
  1161, 218;
  603, 221;
  561, 222;
  609, 223;
  596, 224;
  622, 229;
  628, 229;
  584, 235;
  562, 236;
  623, 236;
  647, 240;
  597, 248;
  612, 249;
  622, 249;
  560, 252;
  647, 252;
  875, 252;
  603, 253;
  609, 253;
  918, 253;
  978, 254;
  606, 255;
  968, 259;
  644, 271;
  643, 273;
  723, 273;
  1006, 278;
  907, 282;
  1013, 283;
  926, 284;
  874, 286;
  930, 286;
  1010, 286;
  682, 287;
  902, 287;
  1008, 287;
  666, 288;
  684, 288;
  907, 288;
  1027, 288;
  901, 289;
  903, 289;
  915, 291;
  879, 292;
  888, 292;
  931, 292;
  881, 293;
  883, 293;
  887, 295;
  901, 296;
  910, 297;
  666, 298;
  926, 299;
  671, 300;
  930, 303;
  676, 304;
  927, 304;
  932, 304;
  989, 304;
  1023, 304;
  660, 306;
  752, 306;
  675, 307;
  748, 307;
  1018, 307;
  674, 309;
  734, 312;
  47, 314;
  733, 314;
  1000, 314;
  688, 315;
  1014, 317;
  1016, 317;
  653, 318;
  685, 320;
  683, 321;
  691, 324;
  1002, 324;
  1006, 325;
  42, 326;
  690, 326;
  669, 330;
  1006, 330;
  1057, 333;
  654, 334;
  705, 337;
  745, 337;
  744, 340;
  35, 341;
  695, 344;
  707, 345;
  709, 346;
  713, 346;
  755, 346;
  689, 349;
  703, 349;
  752, 350;
  686, 353;
  684, 354;
  981, 358;
  699, 365;
  713, 367;
  1066, 367;
  776, 368;
  1061, 368;
  195, 370;
  671, 370;
  1062, 370;
  293, 371;
  703, 371;
  1043, 371;
  1031, 374;
  1041, 374;
  1069, 375;
  541, 376;
  1015, 377;
  558, 378;
  747, 380;
  1068, 380;
  1063, 384;
  195, 387;
  550, 387;
  1067, 387;
  126, 390;
  988, 390;
  724, 393;
  548, 394;
  967, 395;
  983, 396;
  952, 399;
  986, 399;
  1065, 400;
  1014, 401;
  989, 404;
  1018, 404;
  1015, 405;
  952, 407;
  993, 407;
  997, 409;
  999, 410;
  135, 414;
  537, 418;
  998, 418;
  546, 419;
  533, 422;
  995, 422;
  540, 425;
  549, 425;
  544, 427;
  688, 432;
  1051, 434;
  1049, 435;
  841, 437;
  1053, 438;
  1049, 439;
  1066, 440;
  1063, 441;
  1054, 443;
  1003, 444;
  1046, 444;
  567, 445;
  1051, 447;
  1110, 447;
  1061, 449;
  1066, 450;
  998, 451;
  1062, 451;
  1069, 451;
  1053, 452;
  1074, 452;
  929, 454;
  1011, 454;
  1052, 454;
  1069, 454;
  577, 455;
  1060, 455;
  1056, 456;
  157, 457;
  916, 457;
  1063, 458;
  1067, 458;
  989, 459;
  1050, 459;
  1054, 459;
  683, 460;
  1007, 460;
  1063, 460;
  157, 461;
  1071, 461;
  1075, 461;
  1067, 462;
  1062, 463;
  681, 464;
  1006, 464;
  1008, 464;
  1054, 464;
  1083, 465;
  1058, 466;
  1096, 466;
  1109, 466;
  1005, 467;
  1052, 467;
  1054, 468;
  1083, 469;
  1086, 469;
  1093, 469;
  995, 470;
  983, 471;
  1056, 471;
  156, 473;
  1084, 473;
  1097, 474;
  1003, 475;
  1054, 475;
  1056, 475;
  156, 476;
  1047, 476;
  1066, 476;
  1088, 476;
  1094, 476;
  667, 477;
  1073, 477;
  1105, 477;
  1079, 478;
  1102, 478;
  1143, 478;
  1057, 479;
  1099, 479;
  1109, 479;
  1053, 481;
  1070, 481;
  1096, 482;
  1083, 483;
  1120, 483;
  984, 484;
  1052, 484;
  1097, 485;
  1058, 486;
  1065, 486;
  1071, 486;
  1078, 486;
  1047, 487;
  154, 488;
  668, 488;
  1045, 488;
  1050, 488;
  1060, 489;
  1076, 489;
  1067, 490;
  1253, 490;
  656, 492;
  1059, 492;
  1083, 492;
  148, 493;
  659, 493;
  666, 493;
  668, 493;
  1051, 493;
  655, 494;
  1068, 494;
  1117, 494;
  662, 495;
  1071, 495;
  1077, 495;
  1134, 496;
  152, 497;
  1158, 498;
  1073, 501;
  145, 502;
  1144, 502;
  655, 503;
  1044, 503;
  639, 504;
  117, 505;
  1076, 505;
  674, 506;
  640, 508;
  655, 508;
  660, 508;
  633, 509;
  1061, 509;
  1077, 509;
  1072, 510;
  640, 511;
  1193, 511;
  638, 512;
  1238, 512;
  1243, 512;
  1198, 513;
  143, 514;
  630, 514;
  656, 515;
  665, 515;
  1073, 515;
  1077, 515;
  1104, 515;
  1246, 515;
  141, 516;
  1082, 516;
  661, 517;
  1088, 517;
  1139, 517;
  1151, 517;
  1130, 518;
  1071, 519;
  1250, 519;
  1253, 519;
  1258, 519;
  138, 520;
  1083, 520;
  606, 521;
  1064, 521;
  1066, 521;
  631, 522;
  1057, 523;
  1268, 523;
  1073, 524;
  1079, 524;
  1124, 524;
  1160, 524;
  666, 525;
  988, 525;
  1066, 525;
  627, 526;
  580, 527;
  1063, 527;
  1084, 527;
  1152, 527;
  1064, 529;
  1068, 529;
  616, 530;
  1076, 530;
  103, 531;
  591, 531;
  1064, 531;
  1070, 531;
  597, 532;
  1080, 533;
  574, 534;
  1077, 534;
  1084, 534;
  1105, 534;
  543, 535;
  617, 535;
  589, 536;
  591, 536;
  597, 536;
  660, 536;
  1067, 536;
  1080, 537;
  584, 538;
  614, 538;
  987, 538;
  1137, 538;
  544, 539;
  653, 539;
  1074, 539;
  549, 540;
  641, 540;
  1141, 540;
  553, 541;
  1067, 541;
  1080, 541;
  1124, 541;
  1248, 541;
  584, 542;
  1072, 542;
  642, 543;
  661, 543;
  1085, 543;
  1228, 543;
  551, 544;
  1055, 544;
  1138, 544;
  1147, 544;
  496, 545;
  571, 545;
  596, 545;
  607, 545;
  976, 545;
  1049, 545;
  1077, 545;
  1136, 545;
  502, 546;
  508, 546;
  602, 547;
  627, 547;
  975, 547;
  1072, 547;
  542, 548;
  578, 548;
  1053, 548;
  1069, 548;
  1140, 548;
  547, 549;
  575, 549;
  586, 549;
  619, 549;
  637, 549;
  1085, 549;
  599, 550;
  606, 550;
  613, 550;
  653, 550;
  656, 550;
  663, 550;
  936, 550;
  959, 550;
  494, 551;
  496, 551;
  541, 551;
  550, 551;
  589, 551;
  1142, 551;
  479, 552;
  516, 552;
  975, 552;
  1101, 552;
  482, 553;
  567, 553;
  639, 553;
  1068, 553;
  1078, 553;
  1220, 553;
  520, 554;
  600, 554;
  617, 554;
  925, 554;
  977, 554;
  1139, 554;
  464, 555;
  475, 555;
  493, 555;
  539, 555;
  549, 555;
  1056, 555;
  1135, 555;
  587, 556;
  613, 556;
  1082, 556;
  1086, 556;
  460, 557;
  544, 557;
  556, 557;
  562, 557;
  668, 557;
  946, 557;
  975, 557;
  1053, 557;
  1068, 557;
  1071, 557;
  1095, 557;
  1125, 557;
  1156, 557;
  519, 558;
  1081, 558;
  1115, 558;
  549, 559;
  628, 559;
  982, 559;
  1088, 559;
  1092, 559;
  1218, 559;
  450, 560;
  490, 560;
  583, 560;
  615, 560;
  1056, 560;
  1063, 560;
  526, 561;
  560, 561;
  655, 561;
  1065, 561;
  1069, 561;
  1074, 561;
  1217, 561;
  515, 562;
  517, 562;
  522, 562;
  566, 562;
  575, 562;
  625, 562;
  1014, 562;
  1095, 562;
  1101, 562;
  533, 563;
  555, 563;
  643, 563;
  651, 563;
  1000, 563;
  1052, 563;
  1057, 563;
  1083, 563;
  1153, 563;
  420, 564;
  578, 564;
  625, 564;
  645, 564;
  965, 564;
  1221, 564;
  570, 565;
  928, 565;
  1006, 565;
  1094, 565;
  1145, 565;
  578, 566;
  1017, 566;
  1063, 566;
  1069, 566;
  1073, 566;
  427, 567;
  517, 567;
  520, 567;
  593, 567;
  936, 567;
  1014, 567;
  1135, 567;
  522, 568;
  532, 568;
  565, 568;
  628, 568;
  633, 568;
  652, 568;
  1018, 568;
  1072, 568;
  667, 569;
  929, 569;
  1076, 569;
  1107, 569;
  559, 570;
  1058, 570;
  1111, 570;
  411, 571;
  527, 571;
  545, 571;
  630, 571;
  639, 571;
  939, 571;
  1076, 571;
  1084, 571;
  461, 572;
  486, 572;
  494, 572;
  633, 572;
  1049, 572;
  1068, 572;
  551, 573;
  568, 573;
  570, 573;
  602, 573;
  1122, 573;
  406, 574;
  456, 574;
  577, 574;
  583, 574;
  1044, 574;
  452, 575;
  529, 575;
  557, 575;
  1038, 575;
  1041, 575;
  1056, 575;
  586, 576;
  1058, 576;
  1066, 576;
  1078, 576;
  1083, 576;
  415, 577;
  420, 577;
  576, 577;
  933, 577;
  1051, 577;
  1060, 577;
  403, 578;
  549, 578;
  592, 578;
  596, 578;
  639, 578;
  977, 578;
  1046, 578;
  459, 579;
  562, 579;
  1063, 579;
  1082, 579;
  553, 580;
  566, 580;
  578, 580;
  580, 580;
  584, 580;
  1049, 580;
  1065, 580;
  1086, 580;
  393, 581;
  469, 581;
  557, 581;
  706, 581;
  1067, 581;
  1138, 581;
  544, 582;
  627, 582;
  637, 582;
  642, 582;
  1076, 582;
  390, 583;
  427, 583;
  429, 583;
  560, 583;
  1062, 583;
  519, 584;
  521, 584;
  572, 584;
  577, 584;
  589, 584;
  650, 584;
  972, 584;
  535, 585;
  636, 585;
  1070, 585;
  1105, 585;
  437, 586;
  458, 586;
  581, 586;
  1067, 586;
  501, 587;
  1062, 587;
  494, 588;
  523, 588;
  552, 588;
  575, 588;
  639, 588;
  644, 588;
  666, 588;
  1082, 588;
  424, 589;
  442, 589;
  529, 589;
  560, 589;
  573, 589;
  659, 589;
  674, 589;
  1067, 589;
  1074, 589;
  1090, 589;
  1231, 589;
  469, 590;
  499, 590;
  585, 590;
  676, 590;
  1096, 590;
  415, 591;
  654, 591;
  671, 591;
  411, 592;
  604, 592;
  635, 592;
  1081, 592;
  1268, 592;
  490, 593;
  493, 593;
  579, 593;
  666, 593;
  679, 593;
  924, 593;
  983, 593;
  1092, 593;
  1099, 593;
  372, 594;
  430, 594;
  479, 594;
  485, 594;
  498, 594;
  557, 594;
  611, 594;
  985, 594;
  1086, 594;
  395, 595;
  601, 595;
  961, 595;
  993, 595;
  1274, 595;
  399, 596;
  408, 596;
  668, 596;
  1005, 596;
  1276, 596;
  405, 597;
  413, 597;
  489, 597;
  646, 597;
  1095, 597;
  1130, 597;
  598, 598;
  669, 598;
  1084, 598;
  1105, 598;
  1256, 598;
  186, 599;
  392, 599;
  444, 599;
  448, 599;
  514, 599;
  609, 599;
  1273, 599;
  1106, 600;
  1132, 600;
  365, 601;
  397, 601;
  401, 601;
  647, 601;
  1004, 601;
  1090, 601;
  372, 602;
  533, 602;
  595, 602;
  613, 602;
  641, 602;
  663, 602;
  668, 602;
  912, 602;
  364, 603;
  391, 603;
  444, 603;
  449, 603;
  634, 603;
  991, 603;
  1096, 603;
  1118, 603;
  378, 604;
  551, 604;
  1254, 604;
  531, 605;
  546, 605;
  616, 605;
  909, 605;
  1122, 605;
  162, 606;
  523, 606;
  666, 606;
  674, 606;
  1109, 606;
  368, 607;
  384, 607;
  364, 608;
  375, 608;
  379, 608;
  1037, 608;
  615, 609;
  626, 609;
  1232, 609;
  645, 610;
  668, 610;
  1102, 610;
  1111, 610;
  363, 611;
  388, 611;
  500, 611;
  666, 611;
  1107, 611;
  1118, 611;
  599, 612;
  528, 614;
  617, 614;
  1114, 614;
  383, 615;
  405, 615;
  514, 615;
  592, 615;
  1107, 615;
  1116, 615;
  362, 616;
  564, 616;
  587, 616;
  621, 616;
  626, 616;
  638, 617;
  580, 618;
  1144, 618;
  445, 619;
  505, 619;
  1051, 619;
  1068, 619;
  435, 620;
  586, 620;
  601, 620;
  637, 620;
  918, 620;
  1084, 620;
  1237, 620;
  458, 621;
  603, 621;
  397, 622;
  634, 622;
  584, 623;
  611, 623;
  668, 623;
  672, 623;
  355, 624;
  435, 624;
  455, 624;
  502, 624;
  495, 625;
  535, 625;
  542, 625;
  668, 625;
  704, 625;
  938, 625;
  373, 626;
  499, 626;
  630, 626;
  698, 626;
  438, 627;
  682, 627;
  671, 628;
  675, 628;
  899, 628;
  630, 629;
  702, 629;
  494, 630;
  553, 630;
  633, 630;
  1012, 630;
  1146, 630;
  558, 631;
  651, 631;
  898, 631;
  928, 632;
  340, 633;
  372, 633;
  645, 633;
  890, 633;
  503, 634;
  932, 635;
  378, 636;
  656, 636;
  898, 636;
  565, 637;
  567, 637;
  569, 637;
  952, 637;
  507, 638;
  668, 638;
  713, 638;
  893, 638;
  1007, 638;
  1025, 638;
  333, 639;
  646, 639;
  707, 639;
  1049, 639;
  1070, 639;
  1075, 639;
  378, 640;
  655, 640;
  1000, 640;
  349, 641;
  471, 641;
  503, 641;
  661, 641;
  1076, 641;
  396, 642;
  568, 642;
  667, 642;
  903, 642;
  1100, 642;
  1166, 642;
  331, 643;
  435, 643;
  585, 643;
  659, 643;
  1053, 643;
  431, 644;
  469, 644;
  574, 644;
  619, 644;
  700, 644;
  439, 645;
  661, 645;
  706, 645;
  930, 645;
  578, 646;
  596, 646;
  655, 646;
  726, 646;
  1008, 646;
  380, 647;
  434, 647;
  616, 647;
  918, 647;
  1050, 647;
  374, 648;
  387, 648;
  476, 648;
  486, 648;
  510, 648;
  554, 648;
  938, 648;
  616, 649;
  683, 649;
  717, 649;
  886, 649;
  896, 649;
  904, 649;
  923, 649;
  960, 649;
  1166, 649;
  371, 650;
  555, 650;
  589, 650;
  678, 650;
  711, 650;
  910, 650;
  479, 651;
  488, 651;
  566, 651;
  722, 651;
  983, 651;
  1043, 651;
  1097, 651;
  396, 652;
  428, 652;
  472, 652;
  484, 652;
  552, 652;
  611, 652;
  618, 652;
  674, 652;
  694, 652;
  906, 652;
  947, 652;
  1062, 652;
  418, 653;
  490, 653;
  497, 653;
  623, 653;
  628, 653;
  918, 653;
  943, 653;
  361, 654;
  373, 654;
  446, 654;
  508, 654;
  588, 654;
  977, 654;
  371, 655;
  477, 655;
  501, 655;
  529, 655;
  563, 655;
  688, 655;
  919, 655;
  762, 656;
  910, 656;
  335, 657;
  399, 657;
  505, 657;
  538, 657;
  609, 657;
  676, 657;
  681, 657;
  687, 657;
  764, 657;
  1043, 657;
  363, 658;
  524, 658;
  343, 659;
  501, 659;
  514, 659;
  605, 659;
  628, 659;
  357, 660;
  982, 660;
  495, 661;
  561, 661;
  608, 661;
  670, 661;
  1169, 661;
  484, 662;
  572, 662;
  599, 662;
  663, 662;
  665, 662;
  1041, 662;
  354, 663;
  361, 663;
  396, 663;
  415, 663;
  502, 663;
  511, 663;
  522, 663;
  655, 663;
  710, 663;
  913, 663;
  949, 663;
  400, 664;
  461, 664;
  603, 664;
  668, 664;
  428, 665;
  463, 665;
  526, 665;
  683, 665;
  939, 665;
  949, 665;
  1056, 665;
  1070, 665;
  483, 666;
  906, 666;
  1061, 666;
  442, 667;
  645, 667;
  867, 667;
  953, 667;
  957, 667;
  1072, 667;
  360, 668;
  403, 668;
  434, 668;
  606, 668;
  699, 668;
  356, 669;
  553, 669;
  960, 669;
  1047, 669;
  388, 670;
  572, 670;
  576, 670;
  586, 670;
  619, 670;
  854, 670;
  310, 671;
  425, 671;
  443, 671;
  614, 671;
  645, 671;
  687, 671;
  236, 672;
  239, 672;
  429, 672;
  569, 672;
  577, 672;
  608, 672;
  659, 672;
  734, 672;
  854, 672;
  918, 672;
  967, 672;
  433, 673;
  438, 673;
  542, 673;
  564, 673;
  1078, 673;
  1158, 673;
  446, 674;
  566, 674;
  579, 674;
  588, 674;
  731, 674;
  993, 674;
  1034, 674;
  326, 675;
  479, 675;
  515, 675;
  554, 675;
  583, 675;
  663, 675;
  1087, 675;
  714, 676;
  851, 676;
  1005, 676;
  1063, 676;
  1074, 676;
  322, 677;
  511, 677;
  550, 677;
  603, 677;
  610, 677;
  657, 677;
  937, 677;
  988, 677;
  1057, 677;
  151, 678;
  729, 678;
  911, 678;
  317, 679;
  498, 679;
  546, 679;
  615, 679;
  618, 679;
  753, 679;
  1074, 679;
  1129, 679;
  480, 680;
  537, 680;
  607, 680;
  935, 680;
  510, 681;
  610, 681;
  624, 681;
  854, 681;
  1002, 681;
  322, 682;
  337, 682;
  349, 682;
  375, 682;
  377, 682;
  541, 682;
  749, 682;
  1007, 682;
  1081, 682;
  384, 683;
  731, 683;
  871, 683;
  1053, 683;
  517, 684;
  754, 684;
  915, 684;
  979, 684;
  304, 685;
  317, 685;
  374, 685;
  465, 685;
  534, 685;
  359, 686;
  381, 686;
  524, 686;
  529, 686;
  672, 686;
  1042, 686;
  343, 687;
  352, 687;
  383, 687;
  474, 687;
  478, 687;
  627, 687;
  634, 687;
  756, 687;
  902, 687;
  536, 688;
  574, 688;
  1057, 688;
  1140, 688;
  376, 689;
  389, 689;
  1111, 689;
  348, 690;
  982, 690;
  301, 691;
  436, 691;
  515, 691;
  525, 691;
  578, 691;
  635, 691;
  748, 691;
  908, 691;
  740, 692;
  860, 692;
  1108, 692;
  394, 693;
  414, 693;
  683, 693;
  835, 693;
  1072, 693;
  331, 694;
  601, 694;
  614, 694;
  618, 694;
  745, 694;
  937, 694;
  979, 694;
  1139, 694;
  1145, 694;
  299, 695;
  540, 695;
  603, 695;
  770, 695;
  1107, 695;
  148, 696;
  372, 696;
  610, 696;
  642, 696;
  732, 696;
  792, 696;
  917, 696;
  972, 696;
  417, 697;
  430, 697;
  644, 697;
  648, 697;
  680, 697;
  728, 697;
  771, 697;
  788, 697;
  992, 697;
  1071, 697;
  299, 698;
  314, 698;
  397, 698;
  445, 698;
  463, 698;
  658, 698;
  741, 698;
  792, 698;
  840, 698;
  975, 698;
  989, 698;
  143, 699;
  145, 699;
  303, 699;
  449, 699;
  460, 699;
  610, 699;
  719, 699;
  885, 699;
  893, 699;
  936, 699;
  1138, 699;
  141, 700;
  229, 700;
  320, 700;
  419, 700;
  446, 700;
  930, 700;
  1033, 700;
  1102, 700;
  294, 701;
  316, 701;
  394, 701;
  454, 701;
  622, 701;
  650, 701;
  730, 701;
  736, 701;
  745, 701;
  945, 701;
  980, 701;
  1095, 701;
  1099, 701;
  52, 702;
  312, 702;
  598, 702;
  630, 702;
  658, 702;
  662, 702;
  686, 702;
  713, 702;
  725, 702;
  901, 702;
  406, 703;
  462, 703;
  650, 703;
  963, 703;
  981, 703;
  1062, 703;
  401, 704;
  940, 704;
  1073, 704;
  600, 705;
  607, 705;
  626, 705;
  726, 705;
  735, 705;
  806, 705;
  831, 705;
  951, 705;
  1082, 705;
  1182, 705;
  327, 706;
  394, 706;
  700, 706;
  966, 706;
  574, 707;
  603, 707;
  660, 707;
  674, 707;
  695, 707;
  742, 707;
  825, 707;
  1043, 707;
  565, 708;
  648, 708;
  652, 708;
  723, 708;
  795, 708;
  816, 708;
  357, 709;
  608, 709;
  659, 709;
  1051, 709;
  1080, 709;
  291, 710;
  655, 710;
  791, 710;
  873, 710;
  877, 710;
  889, 710;
  948, 710;
  1096, 711;
  386, 712;
  670, 712;
  821, 712;
  826, 712;
  883, 712;
  893, 712;
  965, 712;
  1086, 712;
  1098, 712;
  455, 713;
  496, 713;
  779, 713;
  824, 713;
  857, 713;
  863, 713;
  954, 713;
  354, 714;
  621, 714;
  760, 714;
  952, 714;
  995, 714;
  460, 715;
  619, 715;
  630, 715;
  639, 715;
  823, 715;
  847, 715;
  1150, 715;
  1179, 715;
  264, 716;
  311, 716;
  445, 716;
  447, 716;
  449, 716;
  451, 716;
  615, 716;
  632, 716;
  668, 716;
  673, 716;
  728, 716;
  795, 716;
  807, 716;
  810, 716;
  859, 716;
  866, 716;
  1237, 47;
  684, 139;
  1265, 141;
  678, 142;
  682, 143;
  1185, 144;
  673, 148;
  1232, 154;
  1221, 159;
  661, 166;
  1174, 173;
  660, 175;
  662, 179;
  1200, 180;
  656, 181;
  659, 184;
  1180, 200;
  1173, 203;
  654, 218;
  1161, 219;
  561, 222;
  610, 222;
  612, 222;
  644, 227;
  612, 229;
  1172, 233;
  601, 236;
  641, 236;
  612, 237;
  1021, 238;
  1018, 242;
  585, 249;
  593, 249;
  635, 250;
  560, 253;
  603, 254;
  647, 257;
  1009, 261;
  651, 262;
  1011, 262;
  1006, 265;
  650, 267;
  651, 272;
  1010, 273;
  649, 277;
  767, 280;
  649, 292;
  653, 292;
  663, 293;
  649, 296;
  646, 298;
  942, 298;
  944, 298;
  682, 302;
  647, 303;
  934, 305;
  653, 306;
  641, 309;
  654, 314;
  48, 315;
  641, 315;
  682, 315;
  781, 319;
  684, 320;
  927, 321;
  645, 322;
  659, 322;
  793, 322;
  942, 322;
  44, 323;
  820, 325;
  804, 326;
  941, 326;
  835, 327;
  975, 330;
  928, 331;
  934, 331;
  966, 331;
  663, 333;
  665, 333;
  1223, 333;
  987, 336;
  1057, 336;
  970, 340;
  159, 344;
  663, 353;
